100,1344,545,1889
200,3088,1286,4374
300,4976,2095,7071
400,6976,2941,9917
500,8976,3829,12805
600,11152,4816,15968
700,13352,5751,19103
800,15552,6732,22284
900,17752,7727,25479
1000,19952,8711,28663
