100,288,5049,5337
200,576,20099,20675
300,879,45149,46028
400,1191,80199,81390
500,1485,125249,126734
600,1785,180299,182084
700,2070,245349,247419
800,2385,320399,322784
900,2679,405449,408128
1000,2976,500499,503475
